filename,width,height,class,xmin,ymin,xmax,ymax
P00165.jpg,902,674,Gun,153,427,269,539
P00165.jpg,902,674,Gun,104,456,161,562
P00165.jpg,902,674,Knife,131,238,441,386
P00165.jpg,902,674,Knife,51,272,359,338
P00165.jpg,902,674,Knife,63,292,488,456
P00166.jpg,861,579,Knife,117,183,434,294
P00166.jpg,861,579,Knife,40,162,348,270
P00166.jpg,861,579,Knife,29,191,467,398
P00166.jpg,861,579,Gun,120,342,211,447
P00166.jpg,861,579,Gun,64,356,101,458
P00167.jpg,861,588,Knife,35,398,346,493
P00167.jpg,861,588,Knife,106,393,416,474
P00167.jpg,861,588,Knife,32,286,462,477
P00167.jpg,861,588,Gun,119,244,211,333
P00167.jpg,861,588,Gun,68,205,99,312
P00168.jpg,872,640,Gun,141,387,232,492
P00168.jpg,872,640,Gun,90,421,127,518
P00168.jpg,872,640,Knife,45,230,352,315
P00168.jpg,872,640,Knife,44,230,469,436
P00168.jpg,872,640,Knife,107,235,417,353
P00169.jpg,866,587,Knife,47,365,320,521
P00169.jpg,866,587,Knife,38,284,446,509
P00169.jpg,866,587,Knife,119,430,428,476
P00169.jpg,866,587,Gun,110,265,210,355
P00169.jpg,866,587,Gun,63,227,99,332
P00170.jpg,836,585,Gun,114,336,205,438
P00170.jpg,836,585,Gun,69,375,97,475
P00170.jpg,836,585,Knife,97,196,405,317
P00170.jpg,836,585,Knife,47,155,311,321
P00170.jpg,836,585,Knife,41,166,433,415
P00171.jpg,1249,596,Knife,88,198,412,317
P00171.jpg,1249,596,Knife,28,189,328,333
P00171.jpg,1249,596,Knife,6,194,471,420
P00171.jpg,1249,596,Gun,122,355,225,464
P00171.jpg,1249,596,Gun,74,391,106,493
P00172.jpg,1236,592,Gun,125,352,221,458
P00172.jpg,1236,592,Gun,72,384,108,487
P00172.jpg,1236,592,Knife,97,192,422,312
P00172.jpg,1236,592,Knife,43,181,326,332
P00172.jpg,1236,592,Knife,0,191,488,416
P00173.jpg,867,593,Knife,188,191,488,274
P00173.jpg,867,593,Knife,70,133,327,316
P00173.jpg,867,593,Knife,60,151,452,408
P00173.jpg,867,593,Gun,121,318,217,422
P00173.jpg,867,593,Gun,71,344,116,456
P00174.jpg,854,604,Gun,758,375,788,485
P00174.jpg,854,604,Gun,651,394,742,488
P00174.jpg,854,604,Knife,425,148,735,276
P00174.jpg,854,604,Knife,552,242,827,396
P00174.jpg,854,604,Knife,413,244,832,459
P00175.jpg,669,483,Knife,23,149,61,443
P00175.jpg,669,483,Gun,0,188,158,293
P00175.jpg,669,483,Gun,58,178,143,315
P00176.jpg,830,682,Gun,235,222,325,356
P00176.jpg,830,682,Gun,176,227,329,338
P00176.jpg,830,682,Knife,192,193,259,478
P00177.jpg,692,697,Knife,0,386,209,697
P00177.jpg,692,697,Gun,87,429,200,566
P00177.jpg,692,697,Gun,49,403,214,562
P00178.jpg,705,461,Gun,456,190,627,272
P00178.jpg,705,461,Gun,430,95,580,210
P00178.jpg,705,461,Knife,496,65,662,217
P00179.jpg,678,516,Knife,598,132,629,469
P00179.jpg,678,516,Gun,446,193,634,303
P00179.jpg,678,516,Gun,492,286,597,462
P00180.jpg,684,512,Gun,56,231,222,315
P00180.jpg,684,512,Gun,100,170,213,328
P00180.jpg,684,512,Knife,27,128,127,434
P00181.jpg,682,545,Knife,25,189,95,479
P00181.jpg,682,545,Gun,19,236,195,344
P00181.jpg,682,545,Gun,74,205,178,358
P00182.jpg,660,517,Gun,431,188,639,317
P00182.jpg,660,517,Gun,469,244,566,423
P00182.jpg,660,517,Knife,570,82,617,432
P00183.jpg,664,514,Knife,26,55,144,420
P00183.jpg,664,514,Gun,113,228,211,403
P00183.jpg,664,514,Gun,70,235,258,352
P00184.jpg,873,620,Gun,643,242,737,349
P00184.jpg,873,620,Knife,518,339,788,517
P00184.jpg,873,620,Knife,392,249,811,523
P00184.jpg,873,620,Knife,363,457,672,540
P00184.jpg,873,620,Gun,748,262,797,374
P00185.jpg,630,656,Gun,92,211,200,324
P00185.jpg,630,656,Gun,84,166,233,281
P00185.jpg,630,656,Knife,29,22,386,208
P00186.jpg,852,583,Knife,394,441,697,482
P00186.jpg,852,583,Knife,506,312,784,485
P00186.jpg,852,583,Knife,379,220,813,483
P00186.jpg,852,583,Gun,633,205,730,311
P00186.jpg,852,583,Gun,744,224,788,330
P00187.jpg,674,486,Gun,486,95,576,302
P00187.jpg,674,486,Gun,419,141,626,262
P00187.jpg,674,486,Knife,527,74,657,448
P00188.jpg,783,519,Knife,24,77,72,420
P00188.jpg,783,519,Gun,49,253,164,381
P00188.jpg,783,519,Gun,53,297,228,381
P00189.jpg,732,503,Knife,31,119,95,436
P00189.jpg,732,503,Gun,85,156,173,291
P00189.jpg,732,503,Gun,65,149,249,245
P00190.jpg,727,547,Gun,100,219,257,292
P00190.jpg,727,547,Gun,69,207,184,353
P00190.jpg,727,547,Knife,18,162,81,479
P00191.jpg,660,517,Knife,0,164,71,477
P00191.jpg,660,517,Gun,51,195,213,284
P00191.jpg,660,517,Gun,31,204,161,345
P00192.jpg,678,477,Knife,612,79,655,422
P00192.jpg,678,477,Gun,530,80,619,287
P00192.jpg,678,477,Gun,441,166,643,279
P00193.jpg,718,539,Gun,12,207,214,372
P00193.jpg,718,539,Gun,56,250,240,374
P00193.jpg,718,539,Knife,0,29,197,365
P00194.jpg,734,503,Knife,0,131,67,462
P00194.jpg,734,503,Gun,54,307,152,431
P00194.jpg,734,503,Gun,52,353,211,423
P00195.jpg,753,560,Gun,116,410,272,474
P00195.jpg,753,560,Gun,95,356,245,483
P00195.jpg,753,560,Knife,0,224,174,514
P00196.jpg,841,570,Knife,502,284,796,435
P00196.jpg,841,570,Knife,392,414,691,456
P00196.jpg,841,570,Knife,364,202,813,440
P00196.jpg,841,570,Gun,621,173,717,276
P00196.jpg,841,570,Gun,727,180,766,295
P00197.jpg,879,599,Gun,122,324,223,433
P00197.jpg,879,599,Gun,72,342,117,450
P00197.jpg,879,599,Knife,139,181,435,293
P00197.jpg,879,599,Knife,77,167,358,327
P00197.jpg,879,599,Knife,68,159,467,421
P00198.jpg,669,555,Knife,0,225,116,518
P00198.jpg,669,555,Gun,46,199,208,304
P00198.jpg,669,555,Gun,33,216,164,357
P00199.jpg,748,513,Gun,68,166,159,295
P00199.jpg,748,513,Knife,6,130,79,440
P00199.jpg,748,513,Gun,53,151,226,234
P00200.jpg,656,536,Knife,4,185,68,498
P00200.jpg,656,536,Gun,44,196,198,284
P00200.jpg,656,536,Gun,39,218,147,350
P00201.jpg,681,485,Gun,508,61,603,270
P00201.jpg,681,485,Gun,443,138,648,257
P00201.jpg,681,485,Knife,595,59,646,414
P00202.jpg,1266,665,Knife,96,228,397,392
P00202.jpg,1266,665,Knife,38,288,363,398
P00202.jpg,1266,665,Knife,19,278,516,470
P00202.jpg,1266,665,Gun,146,425,260,528
P00202.jpg,1266,665,Gun,104,456,164,571
P00203.jpg,828,541,Knife,107,203,517,337
P00204.jpg,874,632,Knife,92,213,383,360
P00204.jpg,874,632,Knife,52,253,347,372
P00204.jpg,874,632,Knife,39,235,468,454
P00204.jpg,874,632,Gun,136,393,238,501
P00204.jpg,874,632,Gun,92,420,133,536
P00205.jpg,829,545,Knife,303,290,692,472
P00206.jpg,678,522,Knife,16,133,82,443
P00206.jpg,678,522,Gun,72,177,162,313
P00206.jpg,678,522,Gun,64,170,214,254
P00207.jpg,667,470,Knife,4,94,77,450
P00207.jpg,667,470,Gun,47,304,217,394
P00207.jpg,667,470,Gun,66,276,159,416
P00208.jpg,709,550,Gun,190,372,362,466
P00208.jpg,709,550,Gun,141,349,295,441
P00208.jpg,709,550,Knife,0,268,298,506
P00209.jpg,805,473,Knife,139,147,539,236
P00210.jpg,816,482,Knife,145,163,537,237
P00211.jpg,703,530,Knife,8,171,86,483
P00211.jpg,703,530,Gun,31,178,206,288
P00211.jpg,703,530,Gun,43,199,161,338
P00212.jpg,690,508,Gun,71,128,193,258
P00212.jpg,690,508,Gun,75,126,220,203
P00212.jpg,690,508,Knife,6,89,113,397
P00213.jpg,798,500,Knife,232,315,613,499
P00214.jpg,801,473,Knife,207,292,591,466
P00215.jpg,835,555,Knife,93,149,394,273
P00215.jpg,835,555,Knife,38,167,327,317
P00215.jpg,835,555,Knife,26,158,453,404
P00215.jpg,835,555,Gun,111,326,203,434
P00215.jpg,835,555,Gun,66,336,97,454
P00216.jpg,805,486,Knife,195,286,584,459
P00217.jpg,697,482,Knife,639,106,674,443
P00217.jpg,697,482,Gun,547,265,635,449
P00217.jpg,697,482,Gun,463,258,696,399
P00218.jpg,676,490,Gun,26,148,188,245
P00218.jpg,676,490,Gun,12,163,123,300
P00218.jpg,676,490,Knife,18,177,146,454
P00219.jpg,680,546,Knife,5,155,178,445
P00219.jpg,680,546,Gun,338,306,438,424
P00219.jpg,680,546,Gun,59,172,210,253
P00220.jpg,681,524,Gun,337,307,430,431
P00220.jpg,681,524,Gun,57,148,213,235
P00220.jpg,681,524,Knife,19,124,125,436
P00221.jpg,874,590,Knife,86,177,379,306
P00221.jpg,874,590,Knife,39,207,337,344
P00221.jpg,874,590,Knife,18,192,451,421
P00221.jpg,874,590,Gun,121,358,219,466
P00221.jpg,874,590,Gun,76,377,115,495
P00222.jpg,829,517,Knife,194,92,608,202
P00223.jpg,799,492,Knife,83,68,487,233
P00224.jpg,682,540,Knife,9,207,138,479
P00224.jpg,682,540,Gun,58,204,202,284
P00224.jpg,682,540,Gun,348,332,482,440
P00225.jpg,888,598,Gun,127,308,229,421
P00225.jpg,888,598,Gun,77,316,124,433
P00225.jpg,888,598,Knife,143,162,432,251
P00225.jpg,888,598,Knife,88,155,366,313
P00225.jpg,888,598,Knife,75,129,460,412
P00226.jpg,675,506,Knife,506,82,675,411
P00226.jpg,675,506,Gun,149,146,239,338
P00226.jpg,675,506,Gun,433,229,643,382
P00227.jpg,837,557,Knife,235,308,589,525
P00228.jpg,681,476,Knife,533,97,680,422
P00228.jpg,681,476,Gun,150,116,260,322
P00228.jpg,681,476,Gun,430,237,662,381
P00229.jpg,682,515,Gun,399,246,492,367
P00229.jpg,682,515,Gun,27,177,190,281
P00229.jpg,682,515,Knife,0,172,147,490
P00230.jpg,676,411,Knife,1,137,132,320
P00230.jpg,676,411,Gun,0,176,208,287
P00230.jpg,676,411,Gun,337,122,462,285
P00231.jpg,888,543,Knife,89,127,432,339
P00232.jpg,1512,645,Knife,293,144,391,463
P00232.jpg,1512,645,Gun,641,284,730,405
P00232.jpg,1512,645,Gun,282,162,526,254
P00233.jpg,681,543,Gun,70,163,224,254
P00233.jpg,681,543,Gun,411,259,533,395
P00233.jpg,681,543,Knife,23,135,125,445
P00234.jpg,800,490,Knife,56,106,455,255
P00235.jpg,672,519,Knife,18,166,112,462
P00235.jpg,672,519,Gun,32,165,198,265
P00235.jpg,672,519,Gun,373,280,473,400
P00236.jpg,676,497,Gun,347,271,480,406
P00236.jpg,676,497,Gun,35,153,200,251
P00236.jpg,676,497,Knife,3,144,117,448
P00237.jpg,673,541,Knife,0,217,145,504
P00237.jpg,673,541,Gun,374,285,467,399
P00237.jpg,673,541,Gun,29,199,182,303
P00238.jpg,808,492,Knife,363,245,726,452
P00239.jpg,841,557,Knife,326,344,727,464
P00240.jpg,858,661,Knife,462,244,729,531
P00241.jpg,798,491,Knife,351,244,733,446
P00242.jpg,796,478,Knife,347,240,731,434
P00243.jpg,813,501,Knife,324,283,728,447
P00244.jpg,682,570,Knife,0,77,236,367
P00244.jpg,682,570,Gun,145,130,282,194
P00244.jpg,682,570,Gun,310,328,493,474
P00245.jpg,664,531,Gun,328,325,440,446
P00245.jpg,664,531,Gun,41,182,187,275
P00245.jpg,664,531,Knife,6,167,97,482
P00246.jpg,849,597,Knife,140,159,473,381
P00247.jpg,796,470,Knife,341,226,734,423
P00248.jpg,847,589,Knife,110,154,442,386
P00249.jpg,735,544,Knife,14,138,106,460
P00249.jpg,735,544,Gun,321,320,475,473
P00249.jpg,735,544,Gun,55,159,220,259
P00250.jpg,801,471,Knife,71,84,478,233
P00251.jpg,913,589,Knife,84,414,388,510
P00251.jpg,913,589,Knife,37,356,338,472
P00251.jpg,913,589,Knife,22,279,446,507
P00251.jpg,913,589,Gun,112,257,200,346
P00251.jpg,913,589,Gun,64,205,90,325
P00252.jpg,855,595,Knife,129,165,536,233
P00253.jpg,801,493,Knife,1,112,105,435
P00253.jpg,801,493,Gun,32,133,216,228
P00253.jpg,801,493,Gun,328,274,464,424
P00254.jpg,838,551,Knife,136,161,541,250
P00255.jpg,840,566,Knife,457,443,742,496
P00255.jpg,840,566,Knife,501,295,805,426
P00255.jpg,840,566,Knife,384,228,830,480
P00255.jpg,840,566,Gun,735,207,774,318
P00255.jpg,840,566,Gun,631,196,722,301
P00256.jpg,1102,529,Gun,344,287,501,439
P00256.jpg,1102,529,Gun,9,165,238,265
P00256.jpg,1102,529,Knife,2,149,106,477
P00257.jpg,818,489,Knife,83,113,505,247
P00258.jpg,676,538,Knife,1,145,146,505
P00258.jpg,676,538,Gun,74,352,231,446
P00258.jpg,676,538,Gun,302,103,469,263
P00259.jpg,842,562,Gun,115,326,209,435
P00259.jpg,842,562,Gun,56,348,105,468
P00259.jpg,842,562,Knife,88,157,384,265
P00259.jpg,842,562,Knife,27,182,335,315
P00259.jpg,842,562,Knife,25,149,445,400
P00260.jpg,835,538,Knife,96,122,462,339
P00261.jpg,801,499,Knife,82,97,488,267
P00262.jpg,666,526,Knife,11,165,105,488
P00262.jpg,666,526,Gun,326,290,448,432
P00262.jpg,666,526,Gun,24,184,174,284
P00263.jpg,682,498,Knife,517,134,678,467
P00263.jpg,682,498,Gun,204,203,309,394
P00263.jpg,682,498,Gun,478,173,669,319
P00264.jpg,810,483,Knife,354,217,724,430
P00265.jpg,662,540,Knife,0,203,141,514
P00265.jpg,662,540,Gun,322,274,402,405
P00265.jpg,662,540,Gun,25,204,159,300
P00266.jpg,808,499,Knife,262,326,652,468
P00267.jpg,676,464,Knife,580,81,649,408
P00267.jpg,676,464,Gun,272,231,382,412
P00267.jpg,676,464,Gun,467,144,676,271
P00268.jpg,840,579,Gun,116,340,209,448
P00268.jpg,840,579,Gun,66,365,105,483
P00268.jpg,840,579,Knife,85,167,384,291
P00268.jpg,840,579,Knife,35,191,331,331
P00268.jpg,840,579,Knife,24,166,442,410
P00269.jpg,811,510,Knife,255,313,650,472
P00270.jpg,669,461,Knife,19,104,86,429
P00270.jpg,669,461,Gun,13,115,185,217
P00270.jpg,669,461,Gun,345,178,464,336
P00271.jpg,796,521,Knife,141,62,544,284
P00272.jpg,795,549,Knife,145,59,534,277
P00273.jpg,798,486,Knife,234,251,630,388
P00274.jpg,796,479,Knife,227,234,632,379
P00275.jpg,792,474,Knife,223,237,627,369
P00276.jpg,792,499,Knife,233,241,631,363
P00277.jpg,672,550,Knife,3,206,141,525
P00277.jpg,672,550,Gun,21,205,169,318
P00277.jpg,672,550,Gun,340,231,428,366
P00278.jpg,825,542,Knife,100,289,515,457
P00279.jpg,818,508,Knife,306,184,694,263
P00280.jpg,669,487,Knife,31,136,65,451
P00280.jpg,669,487,Gun,294,243,425,369
P00280.jpg,669,487,Gun,24,150,177,237
P00281.jpg,820,502,Knife,144,364,554,448
P00282.jpg,673,497,Knife,18,149,91,473
P00282.jpg,673,497,Gun,22,158,178,256
P00282.jpg,673,497,Gun,312,245,423,362
P00283.jpg,666,522,Gun,310,273,421,388
P00283.jpg,666,522,Gun,25,179,179,279
P00283.jpg,666,522,Knife,27,176,85,494
P00284.jpg,709,491,Knife,9,117,120,476
P00284.jpg,709,491,Gun,50,334,225,427
P00284.jpg,709,491,Gun,272,154,453,319
P00285.jpg,808,505,Knife,178,359,597,469
P00286.jpg,800,479,Knife,84,351,498,436
P00287.jpg,687,497,Knife,41,36,89,411
P00287.jpg,687,497,Gun,28,277,205,382
P00287.jpg,687,497,Gun,301,151,485,316
P00288.jpg,812,492,Knife,93,390,494,432
P00289.jpg,804,478,Knife,302,114,713,203
P00290.jpg,669,535,Knife,21,109,79,456
P00290.jpg,669,535,Gun,306,189,468,357
P00290.jpg,669,535,Gun,32,342,185,430
P00291.jpg,811,524,Knife,275,120,700,251
P00292.jpg,795,540,Knife,158,135,567,237
P00293.jpg,830,534,Knife,228,351,644,485
P00294.jpg,843,566,Knife,100,158,385,281
P00294.jpg,843,566,Knife,40,176,340,313
P00294.jpg,843,566,Knife,34,148,440,402
P00294.jpg,843,566,Gun,115,322,206,424
P00294.jpg,843,566,Gun,66,344,99,457
P00295.jpg,819,492,Knife,0,359,401,449
P00296.jpg,693,490,Knife,37,63,94,435
P00296.jpg,693,490,Gun,321,158,509,331
P00296.jpg,693,490,Gun,29,297,204,395
P00297.jpg,754,541,Gun,267,282,486,432
P00297.jpg,754,541,Gun,95,134,246,206
P00297.jpg,754,541,Knife,0,98,179,406
P00298.jpg,812,500,Knife,44,406,426,463
P00299.jpg,838,578,Knife,78,166,383,292
P00299.jpg,838,578,Knife,34,192,332,328
P00299.jpg,838,578,Knife,24,166,437,413
P00299.jpg,838,578,Gun,112,338,206,442
P00299.jpg,838,578,Gun,67,364,101,478
P00300.jpg,679,488,Knife,574,139,649,466
P00300.jpg,679,488,Gun,244,115,377,325
P00300.jpg,679,488,Gun,439,282,665,420
P00301.jpg,804,476,Knife,0,293,397,473
P00302.jpg,676,445,Knife,565,74,653,422
P00302.jpg,676,445,Gun,454,123,675,253
P00302.jpg,676,445,Gun,148,138,300,332
P00303.jpg,830,505,Knife,427,146,823,249
P00304.jpg,669,530,Knife,8,114,86,453
P00304.jpg,669,530,Gun,260,168,453,331
P00304.jpg,669,530,Gun,34,326,196,421
P00305.jpg,859,589,Gun,122,350,221,460
P00305.jpg,859,589,Gun,78,375,112,492
P00305.jpg,859,589,Knife,85,173,374,297
P00305.jpg,859,589,Knife,36,207,337,333
P00305.jpg,859,589,Knife,28,182,451,413
P00306.jpg,802,480,Knife,2,372,403,467
P00307.jpg,684,463,Knife,611,109,652,440
P00307.jpg,684,463,Gun,265,109,411,305
P00307.jpg,684,463,Gun,463,266,684,397
P00308.jpg,800,445,Knife,409,119,798,182
P00309.jpg,848,573,Knife,515,268,814,361
P00309.jpg,848,573,Knife,397,225,822,424
P00309.jpg,848,573,Knife,474,160,780,235
P00309.jpg,848,573,Gun,623,367,727,466
P00309.jpg,848,573,Gun,735,367,773,478
P00310.jpg,703,561,Gun,282,174,418,342
P00310.jpg,703,561,Gun,37,376,172,458
P00310.jpg,703,561,Knife,14,159,60,474
P00311.jpg,796,457,Knife,9,338,410,439
P00312.jpg,832,557,Knife,456,444,740,487
P00312.jpg,832,557,Knife,491,295,798,423
P00312.jpg,832,557,Knife,374,223,821,476
P00312.jpg,832,557,Gun,624,195,715,293
P00312.jpg,832,557,Gun,728,211,767,317
P00313.jpg,685,503,Gun,181,206,327,399
P00313.jpg,685,503,Gun,448,151,652,274
P00313.jpg,685,503,Knife,570,69,637,403
P00314.jpg,795,433,Knife,376,102,775,178
P00315.jpg,842,562,Knife,83,154,383,272
P00315.jpg,842,562,Knife,31,183,335,317
P00315.jpg,842,562,Knife,24,150,439,398
P00315.jpg,842,562,Gun,110,323,205,433
P00315.jpg,842,562,Gun,64,345,100,463
P00316.jpg,672,503,Gun,187,215,326,401
P00316.jpg,672,503,Gun,445,157,634,277
P00316.jpg,672,503,Knife,568,82,612,409
P00317.jpg,798,475,Knife,381,99,780,179
P00318.jpg,818,457,Knife,1,335,402,438
P00319.jpg,807,460,Knife,376,108,776,172
P00320.jpg,697,546,Knife,22,38,176,387
P00320.jpg,697,546,Gun,389,201,485,378
P00320.jpg,697,546,Gun,36,256,190,377
P00321.jpg,823,470,Knife,419,119,823,219
P00322.jpg,852,546,Knife,95,140,388,243
P00322.jpg,852,546,Knife,38,159,339,298
P00322.jpg,852,546,Knife,14,132,465,382
P00322.jpg,852,546,Gun,114,306,202,413
P00322.jpg,852,546,Gun,67,327,96,446
P00323.jpg,693,456,Gun,339,185,505,337
P00323.jpg,693,456,Gun,26,106,211,206
P00323.jpg,693,456,Knife,42,82,86,410
P00324.jpg,860,571,Knife,458,179,852,322
P00325.jpg,870,575,Knife,113,146,418,244
P00325.jpg,870,575,Knife,63,146,352,306
P00325.jpg,870,575,Knife,51,121,458,392
P00325.jpg,870,575,Gun,122,301,215,409
P00325.jpg,870,575,Gun,68,319,112,438
P00326.jpg,680,518,Gun,325,253,476,406
P00326.jpg,680,518,Gun,25,169,192,273
P00326.jpg,680,518,Knife,38,159,69,487
P00327.jpg,802,463,Knife,5,354,408,434
P00328.jpg,807,437,Knife,2,315,406,394
P00329.jpg,734,519,Knife,8,140,135,497
P00329.jpg,734,519,Gun,309,135,476,317
P00329.jpg,734,519,Gun,58,351,248,451
P00330.jpg,667,478,Gun,194,174,316,365
P00330.jpg,667,478,Gun,439,138,655,271
P00330.jpg,667,478,Knife,578,61,610,405
P00331.jpg,837,509,Knife,6,320,404,441
P00332.jpg,673,522,Knife,27,151,96,451
P00332.jpg,673,522,Gun,53,177,186,247
P00332.jpg,673,522,Gun,348,289,472,416
P00333.jpg,904,674,Gun,155,420,268,538
P00333.jpg,904,674,Gun,110,460,170,581
P00333.jpg,904,674,Knife,91,230,381,387
P00333.jpg,904,674,Knife,55,297,360,397
P00333.jpg,904,674,Knife,47,269,476,463
P00334.jpg,655,534,Knife,19,174,69,500
P00334.jpg,655,534,Gun,22,192,179,299
P00334.jpg,655,534,Gun,285,279,471,430
P00335.jpg,752,527,Knife,14,109,68,448
P00335.jpg,752,527,Gun,281,172,473,323
P00335.jpg,752,527,Gun,26,325,182,413
P00336.jpg,850,598,Gun,118,349,212,453
P00336.jpg,850,598,Gun,73,378,103,491
P00336.jpg,850,598,Knife,84,182,375,317
P00336.jpg,850,598,Knife,36,205,336,341
P00336.jpg,850,598,Knife,27,180,446,419
P00337.jpg,775,557,Gun,279,160,520,317
P00337.jpg,775,557,Gun,77,402,217,469
P00337.jpg,775,557,Knife,0,203,143,522
P00338.jpg,844,573,Knife,83,161,383,285
P00338.jpg,844,573,Knife,34,177,332,322
P00338.jpg,844,573,Knife,25,152,435,404
P00338.jpg,844,573,Gun,111,324,201,430
P00338.jpg,844,573,Gun,65,350,95,466
P00339.jpg,675,493,Gun,163,190,307,365
P00339.jpg,675,493,Gun,449,169,663,309
P00339.jpg,675,493,Knife,508,113,642,451
P00340.jpg,878,637,Knife,84,204,384,353
P00340.jpg,878,637,Knife,45,253,349,369
P00340.jpg,878,637,Knife,37,226,466,442
P00340.jpg,878,637,Gun,137,385,245,497
P00340.jpg,878,637,Gun,91,419,142,538
P00341.jpg,670,561,Gun,43,228,183,345
P00341.jpg,670,561,Gun,344,227,558,399
P00341.jpg,670,561,Knife,0,247,203,550
P00342.jpg,841,548,Knife,13,344,442,469
P00343.jpg,667,467,Knife,16,54,70,425
P00343.jpg,667,467,Gun,215,94,446,262
P00343.jpg,667,467,Gun,22,292,196,393
P00344.jpg,838,565,Gun,114,312,203,416
P00344.jpg,838,565,Gun,68,337,97,451
P00344.jpg,838,565,Knife,96,153,390,273
P00344.jpg,838,565,Knife,38,166,340,309
P00344.jpg,838,565,Knife,33,146,455,389
P00345.jpg,760,534,Knife,4,31,118,401
P00345.jpg,760,534,Gun,18,282,183,390
P00345.jpg,760,534,Gun,263,126,424,311
P00346.jpg,844,571,Knife,87,157,393,282
P00346.jpg,844,571,Knife,41,168,341,318
P00346.jpg,844,571,Knife,26,149,452,394
P00346.jpg,844,571,Gun,117,320,205,422
P00346.jpg,844,571,Gun,64,345,101,459
P00347.jpg,838,594,Gun,67,370,96,485
P00347.jpg,838,594,Gun,112,342,206,446
P00347.jpg,838,594,Knife,79,175,381,306
P00347.jpg,838,594,Knife,29,192,332,335
P00347.jpg,838,594,Knife,19,178,450,410
P00348.jpg,867,560,Knife,100,140,397,248
P00348.jpg,867,560,Knife,41,155,342,301
P00348.jpg,867,560,Knife,28,131,460,386
P00348.jpg,867,560,Gun,121,304,208,413
P00348.jpg,867,560,Gun,71,324,100,441
P00349.jpg,842,593,Gun,64,371,97,481
P00349.jpg,842,593,Gun,115,342,204,443
P00349.jpg,842,593,Knife,83,176,390,312
P00349.jpg,842,593,Knife,28,192,335,333
P00349.jpg,842,593,Knife,27,171,445,417
P00350.jpg,832,417,Knife,130,244,435,351
P00350.jpg,832,417,Knife,90,189,360,213
P00350.jpg,832,417,Knife,81,164,434,261
P00350.jpg,832,417,Gun,61,153,100,243
P00350.jpg,832,417,Gun,122,148,209,204
P00351.jpg,836,528,Gun,134,189,224,274
P00351.jpg,836,528,Gun,70,186,101,294
P00351.jpg,836,528,Knife,134,264,424,293
P00351.jpg,836,528,Knife,121,210,484,365
P00351.jpg,836,528,Knife,167,332,481,452
P00352.jpg,842,528,Knife,171,335,468,475
P00352.jpg,842,528,Knife,125,260,426,321
P00352.jpg,842,528,Knife,105,192,498,395
P00352.jpg,842,528,Gun,123,198,209,294
P00352.jpg,842,528,Gun,67,208,95,324
P00353.jpg,670,516,Gun,25,163,200,278
P00353.jpg,670,516,Gun,331,301,577,426
P00353.jpg,670,516,Knife,45,141,78,479
P00354.jpg,669,531,Knife,28,174,97,504
P00354.jpg,669,531,Gun,35,187,180,284
P00354.jpg,669,531,Gun,318,294,537,420
P00355.jpg,693,362,Gun,389,67,606,153
P00355.jpg,693,362,Gun,0,136,229,246
P00355.jpg,693,362,Knife,34,87,98,276
P00356.jpg,658,430,Knife,28,119,84,341
P00356.jpg,658,430,Gun,389,66,598,150
P00356.jpg,658,430,Gun,0,174,219,303
P00357.jpg,669,583,Gun,351,353,593,495
P00357.jpg,669,583,Gun,49,296,185,410
P00357.jpg,669,583,Knife,0,40,216,308
P00358.jpg,706,518,Knife,17,111,98,439
P00358.jpg,706,518,Gun,310,300,522,369
P00358.jpg,706,518,Gun,35,142,206,245
P00359.jpg,655,513,Gun,22,176,174,275
P00359.jpg,655,513,Gun,254,277,495,411
P00359.jpg,655,513,Knife,23,155,64,482
P00360.jpg,672,527,Knife,26,155,89,477
P00360.jpg,672,527,Gun,285,310,526,420
P00360.jpg,672,527,Knife,41,180,191,272
P00361.jpg,712,559,Knife,1,227,181,538
P00361.jpg,712,559,Gun,325,213,544,382
P00361.jpg,712,559,Gun,36,224,183,343
P00362.jpg,682,595,Gun,260,190,464,275
P00362.jpg,682,595,Gun,91,415,234,498
P00362.jpg,682,595,Knife,0,229,164,559
P00363.jpg,674,496,Knife,585,85,654,404
P00363.jpg,674,496,Gun,445,150,667,289
P00363.jpg,674,496,Gun,155,234,373,340
P00364.jpg,702,536,Gun,289,134,502,223
P00364.jpg,702,536,Gun,53,339,208,429
P00364.jpg,702,536,Knife,0,105,107,471
